
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,BV_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3630 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-7.19,13.681,
,Maximum,20.81,14.187,
,Mean,5.13,13.931,
,Variance,29.015,0.0088,
,Std Deviation,5.387,0.0941,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1105,20-Feb-19 03:00:00,0.25,14.059
1106,20-Feb-19 03:15:00,0.13,14.069
1107,20-Feb-19 03:30:00,0.06,14.054
1108,20-Feb-19 03:45:00,-0.06,14.049
1109,20-Feb-19 04:00:00,-0.13,14.039
1110,20-Feb-19 04:15:00,-0.25,14.050
1111,20-Feb-19 04:30:00,-0.25,14.049
1112,20-Feb-19 04:45:00,-0.25,14.041
1113,20-Feb-19 05:00:00,-0.25,14.038
1114,20-Feb-19 05:15:00,-0.31,14.044
1115,20-Feb-19 05:30:00,-0.38,14.046
1116,20-Feb-19 05:45:00,-0.38,14.042
1117,20-Feb-19 06:00:00,-0.38,14.046
1118,20-Feb-19 06:15:00,-0.38,14.039
1119,20-Feb-19 06:30:00,-0.44,14.037
1120,20-Feb-19 06:45:00,-0.50,14.048
1121,20-Feb-19 07:00:00,-0.56,14.038
1122,20-Feb-19 07:15:00,-0.63,14.043
1123,20-Feb-19 07:30:00,-0.50,14.033
1124,20-Feb-19 07:45:00,-0.56,14.040
1125,20-Feb-19 08:00:00,-0.63,14.044
1126,20-Feb-19 08:15:00,-0.63,14.033
1127,20-Feb-19 08:30:00,-0.56,14.040
1128,20-Feb-19 08:45:00,-0.56,14.038
1129,20-Feb-19 09:00:00,-0.63,14.038
1130,20-Feb-19 09:15:00,-0.56,14.035
1131,20-Feb-19 09:30:00,-0.56,14.033
1132,20-Feb-19 09:45:00,-0.50,14.033
1133,20-Feb-19 10:00:00,-0.38,14.032
1134,20-Feb-19 10:15:00,-0.38,14.025
1135,20-Feb-19 10:30:00,-0.38,14.025
1136,20-Feb-19 10:45:00,-0.31,14.023
1137,20-Feb-19 11:00:00,-0.31,14.026
1138,20-Feb-19 11:15:00,-0.31,14.028
1139,20-Feb-19 11:30:00,-0.19,14.021
1140,20-Feb-19 11:45:00,-0.13,14.021
1141,20-Feb-19 12:00:00,-0.13,14.022
1142,20-Feb-19 12:15:00,-0.06,14.017
1143,20-Feb-19 12:30:00,0.06,14.013
1144,20-Feb-19 12:45:00,0.06,14.015
1145,20-Feb-19 13:00:00,0.06,14.006
1146,20-Feb-19 13:15:00,0.19,14.003
1147,20-Feb-19 13:30:00,0.19,14.000
1148,20-Feb-19 13:45:00,0.13,13.998
1149,20-Feb-19 14:00:00,0.13,13.991
1150,20-Feb-19 14:15:00,0.19,13.991
1151,20-Feb-19 14:30:00,0.13,13.987
1152,20-Feb-19 14:45:00,0.13,13.981
1153,20-Feb-19 15:00:00,0.19,13.981
1154,20-Feb-19 15:15:00,0.19,13.981
1155,20-Feb-19 15:30:00,0.13,13.986
1156,20-Feb-19 15:45:00,0.06,13.991
1157,20-Feb-19 16:00:00,0.13,13.983
1158,20-Feb-19 16:15:00,0.13,13.977
1159,20-Feb-19 16:30:00,0.13,13.970
1160,20-Feb-19 16:45:00,0.06,13.967
1161,20-Feb-19 17:00:00,0.06,13.974
1162,20-Feb-19 17:15:00,0.06,13.980
1163,20-Feb-19 17:30:00,0.06,13.987
1164,20-Feb-19 17:45:00,0.00,13.975
1165,20-Feb-19 18:00:00,0.13,13.960
1166,20-Feb-19 18:15:00,0.19,13.952
1167,20-Feb-19 18:30:00,0.25,13.934
1168,20-Feb-19 18:45:00,0.25,13.921
1169,20-Feb-19 19:00:00,0.31,13.932
1170,20-Feb-19 19:15:00,0.31,13.928
1171,20-Feb-19 19:30:00,0.19,13.919
1172,20-Feb-19 19:45:00,0.19,13.930
1173,20-Feb-19 20:00:00,0.13,13.916
1174,20-Feb-19 20:15:00,0.06,13.921
1175,20-Feb-19 20:30:00,0.06,13.921
1176,20-Feb-19 20:45:00,0.00,13.920
1177,20-Feb-19 21:00:00,0.00,13.917
1178,20-Feb-19 21:15:00,0.06,13.913
1179,20-Feb-19 21:30:00,0.13,13.912
1180,20-Feb-19 21:45:00,0.19,13.908
1181,20-Feb-19 22:00:00,0.19,13.900
1182,20-Feb-19 22:15:00,0.25,13.902
1183,20-Feb-19 22:30:00,0.31,13.901
1184,20-Feb-19 22:45:00,0.31,13.896
1185,20-Feb-19 23:00:00,0.31,13.893
1186,20-Feb-19 23:15:00,0.31,13.887
1187,20-Feb-19 23:30:00,0.38,13.891
1188,20-Feb-19 23:45:00,0.38,13.890
1189,21-Feb-19 00:00:00,0.38,13.879
1190,21-Feb-19 00:15:00,0.44,13.880
1191,21-Feb-19 00:30:00,0.44,13.875
1192,21-Feb-19 00:45:00,0.44,13.878
1193,21-Feb-19 01:00:00,0.50,13.870
1194,21-Feb-19 01:15:00,0.56,13.869
1195,21-Feb-19 01:30:00,0.56,13.877
1196,21-Feb-19 01:45:00,0.50,13.871
1197,21-Feb-19 02:00:00,0.56,13.873
1198,21-Feb-19 02:15:00,0.69,13.875
1199,21-Feb-19 02:30:00,0.75,13.874
1200,21-Feb-19 02:45:00,0.75,13.862
1201,21-Feb-19 03:00:00,0.75,13.865
1202,21-Feb-19 03:15:00,0.88,13.864
1203,21-Feb-19 03:30:00,1.06,13.864
1204,21-Feb-19 03:45:00,1.94,13.866
1205,21-Feb-19 04:00:00,2.50,13.869
1206,21-Feb-19 04:15:00,2.75,13.864
1207,21-Feb-19 04:30:00,3.56,13.864
1208,21-Feb-19 04:45:00,4.63,13.871
1209,21-Feb-19 05:00:00,5.06,13.874
1210,21-Feb-19 05:15:00,5.06,13.876
1211,21-Feb-19 05:30:00,5.00,13.873
1212,21-Feb-19 05:45:00,5.31,13.874
1213,21-Feb-19 06:00:00,5.88,13.870
1214,21-Feb-19 06:15:00,6.25,13.875
1215,21-Feb-19 06:30:00,6.38,13.877
1216,21-Feb-19 06:45:00,6.63,13.889
1217,21-Feb-19 07:00:00,6.81,13.888
1218,21-Feb-19 07:15:00,6.94,13.884
1219,21-Feb-19 07:30:00,6.50,13.887
1220,21-Feb-19 07:45:00,6.50,13.888
1221,21-Feb-19 08:00:00,6.31,13.891
1222,21-Feb-19 08:15:00,6.25,13.894
1223,21-Feb-19 08:30:00,6.44,13.901
1224,21-Feb-19 08:45:00,7.19,13.899
1225,21-Feb-19 09:00:00,7.81,13.906
1226,21-Feb-19 09:15:00,8.88,13.907
1227,21-Feb-19 09:30:00,9.44,13.909
1228,21-Feb-19 09:45:00,10.88,13.913
1229,21-Feb-19 10:00:00,11.94,13.909
1230,21-Feb-19 10:15:00,11.88,13.909
1231,21-Feb-19 10:30:00,11.38,13.908
1232,21-Feb-19 10:45:00,12.38,13.905
1233,21-Feb-19 11:00:00,13.25,13.908
1234,21-Feb-19 11:15:00,13.88,13.908
1235,21-Feb-19 11:30:00,13.88,13.908
1236,21-Feb-19 11:45:00,13.81,13.907
1237,21-Feb-19 12:00:00,13.50,13.909
1238,21-Feb-19 12:15:00,13.56,13.910
1239,21-Feb-19 12:30:00,13.56,13.909
1240,21-Feb-19 12:45:00,13.44,13.906
1241,21-Feb-19 13:00:00,13.50,13.905
1242,21-Feb-19 13:15:00,13.38,13.907
1243,21-Feb-19 13:30:00,13.06,13.903
1244,21-Feb-19 13:45:00,12.88,13.903
1245,21-Feb-19 14:00:00,12.81,13.903
1246,21-Feb-19 14:15:00,13.06,13.901
1247,21-Feb-19 14:30:00,13.25,13.897
1248,21-Feb-19 14:45:00,13.50,13.901
1249,21-Feb-19 15:00:00,13.56,13.899
1250,21-Feb-19 15:15:00,13.50,13.901
1251,21-Feb-19 15:30:00,13.56,13.905
1252,21-Feb-19 15:45:00,13.69,13.906
1253,21-Feb-19 16:00:00,13.69,13.908
1254,21-Feb-19 16:15:00,13.56,13.912
1255,21-Feb-19 16:30:00,13.44,13.911
1256,21-Feb-19 16:45:00,13.19,13.915
1257,21-Feb-19 17:00:00,12.75,13.921
1258,21-Feb-19 17:15:00,12.50,13.921
1259,21-Feb-19 17:30:00,12.38,13.924
1260,21-Feb-19 17:45:00,12.19,13.929
1261,21-Feb-19 18:00:00,11.88,13.926
1262,21-Feb-19 18:15:00,11.38,13.930
1263,21-Feb-19 18:30:00,11.19,13.935
1264,21-Feb-19 18:45:00,10.25,13.932
1265,21-Feb-19 19:00:00,9.50,13.940
1266,21-Feb-19 19:15:00,9.38,13.943
1267,21-Feb-19 19:30:00,8.81,13.946
1268,21-Feb-19 19:45:00,8.31,13.944
1269,21-Feb-19 20:00:00,8.63,13.944
1270,21-Feb-19 20:15:00,8.50,13.949
1271,21-Feb-19 20:30:00,8.31,13.954
1272,21-Feb-19 20:45:00,8.56,13.954
1273,21-Feb-19 21:00:00,8.25,13.949
1274,21-Feb-19 21:15:00,7.94,13.959
1275,21-Feb-19 21:30:00,8.06,13.963
1276,21-Feb-19 21:45:00,8.75,13.969
1277,21-Feb-19 22:00:00,8.44,13.971
1278,21-Feb-19 22:15:00,8.31,13.976
1279,21-Feb-19 22:30:00,7.94,13.979
1280,21-Feb-19 22:45:00,7.75,13.976
1281,21-Feb-19 23:00:00,8.13,13.965
1282,21-Feb-19 23:15:00,8.19,13.971
1283,21-Feb-19 23:30:00,7.94,13.973
1284,21-Feb-19 23:45:00,7.63,13.974
1285,22-Feb-19 00:00:00,7.75,13.979
1286,22-Feb-19 00:15:00,8.00,13.979
1287,22-Feb-19 00:30:00,7.81,13.977
1288,22-Feb-19 00:45:00,7.44,13.983
1289,22-Feb-19 01:00:00,7.25,13.973
1290,22-Feb-19 01:15:00,6.88,13.977
1291,22-Feb-19 01:30:00,7.13,13.980
1292,22-Feb-19 01:45:00,7.25,13.982
1293,22-Feb-19 02:00:00,7.25,13.980
1294,22-Feb-19 02:15:00,6.81,13.982
1295,22-Feb-19 02:30:00,6.44,13.986
1296,22-Feb-19 02:45:00,6.00,13.981
1297,22-Feb-19 03:00:00,5.75,13.982
1298,22-Feb-19 03:15:00,5.56,13.977
1299,22-Feb-19 03:30:00,5.44,13.977
1300,22-Feb-19 03:45:00,5.31,13.981
1301,22-Feb-19 04:00:00,5.25,13.980
1302,22-Feb-19 04:15:00,5.13,13.979
1303,22-Feb-19 04:30:00,5.06,13.981
1304,22-Feb-19 04:45:00,5.00,13.984
1305,22-Feb-19 05:00:00,5.00,13.986
1306,22-Feb-19 05:15:00,5.00,13.985
1307,22-Feb-19 05:30:00,4.94,13.991
1308,22-Feb-19 05:45:00,4.94,13.993
1309,22-Feb-19 06:00:00,4.94,13.998
1310,22-Feb-19 06:15:00,4.94,13.997
1311,22-Feb-19 06:30:00,4.88,14.004
1312,22-Feb-19 06:45:00,4.88,14.009
1313,22-Feb-19 07:00:00,4.81,14.001
1314,22-Feb-19 07:15:00,4.81,14.007
1315,22-Feb-19 07:30:00,4.88,14.006
1316,22-Feb-19 07:45:00,5.00,14.014
1317,22-Feb-19 08:00:00,5.13,14.021
1318,22-Feb-19 08:15:00,5.31,14.025
1319,22-Feb-19 08:30:00,5.38,14.026
1320,22-Feb-19 08:45:00,5.44,14.030
1321,22-Feb-19 09:00:00,5.50,14.033
1322,22-Feb-19 09:15:00,5.63,14.039
1323,22-Feb-19 09:30:00,5.75,14.037
1324,22-Feb-19 09:45:00,5.88,14.040
1325,22-Feb-19 10:00:00,6.00,14.041
1326,22-Feb-19 10:15:00,6.13,14.042
1327,22-Feb-19 10:30:00,6.19,14.040
1328,22-Feb-19 10:45:00,6.25,14.038
1329,22-Feb-19 11:00:00,6.38,14.042
1330,22-Feb-19 11:15:00,6.56,14.045
1331,22-Feb-19 11:30:00,6.56,14.043
1332,22-Feb-19 11:45:00,6.63,14.041
1333,22-Feb-19 12:00:00,6.63,14.044
1334,22-Feb-19 12:15:00,6.56,14.041
1335,22-Feb-19 12:30:00,6.63,14.040
1336,22-Feb-19 12:45:00,6.56,14.041
1337,22-Feb-19 13:00:00,6.50,14.031
1338,22-Feb-19 13:15:00,6.44,14.029
1339,22-Feb-19 13:30:00,6.31,14.030
1340,22-Feb-19 13:45:00,6.25,14.032
1341,22-Feb-19 14:00:00,6.19,14.030
1342,22-Feb-19 14:15:00,6.25,14.029
1343,22-Feb-19 14:30:00,6.25,14.033
1344,22-Feb-19 14:45:00,6.25,14.030
1345,22-Feb-19 15:00:00,6.25,14.039
1346,22-Feb-19 15:15:00,6.19,14.039
1347,22-Feb-19 15:30:00,6.19,14.035
1348,22-Feb-19 15:45:00,6.13,14.033
1349,22-Feb-19 16:00:00,6.06,14.036
1350,22-Feb-19 16:15:00,5.94,14.038
1351,22-Feb-19 16:30:00,5.88,14.037
1352,22-Feb-19 16:45:00,5.81,14.038
1353,22-Feb-19 17:00:00,5.81,14.043
1354,22-Feb-19 17:15:00,5.75,14.036
1355,22-Feb-19 17:30:00,5.75,14.036
1356,22-Feb-19 17:45:00,5.75,14.044
1357,22-Feb-19 18:00:00,5.69,14.039
1358,22-Feb-19 18:15:00,5.69,14.044
1359,22-Feb-19 18:30:00,5.63,14.045
1360,22-Feb-19 18:45:00,5.63,14.047
1361,22-Feb-19 19:00:00,5.63,14.044
1362,22-Feb-19 19:15:00,5.56,14.051
1363,22-Feb-19 19:30:00,5.38,14.053
1364,22-Feb-19 19:45:00,5.13,14.046
1365,22-Feb-19 20:00:00,5.00,14.049
1366,22-Feb-19 20:15:00,4.75,14.054
1367,22-Feb-19 20:30:00,4.50,14.055
1368,22-Feb-19 20:45:00,4.25,14.056
1369,22-Feb-19 21:00:00,4.19,14.056
1370,22-Feb-19 21:15:00,4.19,14.057
1371,22-Feb-19 21:30:00,4.19,14.057
1372,22-Feb-19 21:45:00,4.19,14.060
1373,22-Feb-19 22:00:00,4.25,14.061
1374,22-Feb-19 22:15:00,4.19,14.059
1375,22-Feb-19 22:30:00,4.19,14.062
1376,22-Feb-19 22:45:00,4.19,14.056
1377,22-Feb-19 23:00:00,4.19,14.054
1378,22-Feb-19 23:15:00,4.25,14.053
1379,22-Feb-19 23:30:00,4.19,14.050
1380,22-Feb-19 23:45:00,4.13,14.050
1381,23-Feb-19 00:00:00,4.06,14.049
1382,23-Feb-19 00:15:00,4.00,14.047
1383,23-Feb-19 00:30:00,3.94,14.048
1384,23-Feb-19 00:45:00,3.88,14.046
1385,23-Feb-19 01:00:00,3.81,14.045
1386,23-Feb-19 01:15:00,3.81,14.046
1387,23-Feb-19 01:30:00,3.75,14.041
1388,23-Feb-19 01:45:00,3.63,14.044
1389,23-Feb-19 02:00:00,3.56,14.040
1390,23-Feb-19 02:15:00,3.50,14.038
1391,23-Feb-19 02:30:00,3.38,14.030
1392,23-Feb-19 02:45:00,3.31,14.024
1393,23-Feb-19 03:00:00,3.25,14.024
1394,23-Feb-19 03:15:00,3.25,14.026
1395,23-Feb-19 03:30:00,3.19,14.016
1396,23-Feb-19 03:45:00,3.19,14.018
1397,23-Feb-19 04:00:00,3.13,14.019
1398,23-Feb-19 04:15:00,3.13,14.018
1399,23-Feb-19 04:30:00,3.13,14.016
1400,23-Feb-19 04:45:00,3.06,14.015
1401,23-Feb-19 05:00:00,3.06,14.021
1402,23-Feb-19 05:15:00,3.06,14.027
1403,23-Feb-19 05:30:00,3.00,14.024
1404,23-Feb-19 05:45:00,2.94,14.037
1405,23-Feb-19 06:00:00,2.94,14.035
1406,23-Feb-19 06:15:00,2.94,14.030
1407,23-Feb-19 06:30:00,2.94,14.035
1408,23-Feb-19 06:45:00,2.94,14.037
1409,23-Feb-19 07:00:00,2.88,14.039
1410,23-Feb-19 07:15:00,2.88,14.038
1411,23-Feb-19 07:30:00,2.81,14.037
1412,23-Feb-19 07:45:00,2.75,14.035
1413,23-Feb-19 08:00:00,2.69,14.033
1414,23-Feb-19 08:15:00,2.63,14.033
1415,23-Feb-19 08:30:00,2.56,14.035
1416,23-Feb-19 08:45:00,2.56,14.039
1417,23-Feb-19 09:00:00,2.56,14.039
1418,23-Feb-19 09:15:00,2.56,14.036
1419,23-Feb-19 09:30:00,2.50,14.032
1420,23-Feb-19 09:45:00,2.50,14.033
1421,23-Feb-19 10:00:00,2.56,14.030
1422,23-Feb-19 10:15:00,2.56,14.032
1423,23-Feb-19 10:30:00,2.63,14.031
1424,23-Feb-19 10:45:00,2.63,14.031
1425,23-Feb-19 11:00:00,2.63,14.033
1426,23-Feb-19 11:15:00,2.63,14.028
1427,23-Feb-19 11:30:00,2.63,14.025
1428,23-Feb-19 11:45:00,2.63,14.021
1429,23-Feb-19 12:00:00,2.56,14.018
1430,23-Feb-19 12:15:00,2.50,14.012
1431,23-Feb-19 12:30:00,2.50,14.012
1432,23-Feb-19 12:45:00,2.63,14.008
1433,23-Feb-19 13:00:00,2.69,13.995
1434,23-Feb-19 13:15:00,2.81,13.989
1435,23-Feb-19 13:30:00,2.88,13.994
1436,23-Feb-19 13:45:00,2.88,13.985
1437,23-Feb-19 14:00:00,3.00,13.980
1438,23-Feb-19 14:15:00,3.13,13.972
1439,23-Feb-19 14:30:00,3.25,13.972
1440,23-Feb-19 14:45:00,3.13,13.966
1441,23-Feb-19 15:00:00,3.25,13.969
1442,23-Feb-19 15:15:00,3.31,13.965
1443,23-Feb-19 15:30:00,3.31,13.963
1444,23-Feb-19 15:45:00,3.31,13.958
1445,23-Feb-19 16:00:00,3.25,13.947
1446,23-Feb-19 16:15:00,3.13,13.940
1447,23-Feb-19 16:30:00,3.00,13.942
1448,23-Feb-19 16:45:00,3.00,13.951
1449,23-Feb-19 17:00:00,3.00,13.950
1450,23-Feb-19 17:15:00,3.00,13.952
1451,23-Feb-19 17:30:00,3.00,13.947
1452,23-Feb-19 17:45:00,2.94,13.944
1453,23-Feb-19 18:00:00,2.94,13.947
1454,23-Feb-19 18:15:00,2.88,13.936
1455,23-Feb-19 18:30:00,2.88,13.939
1456,23-Feb-19 18:45:00,2.75,13.935
1457,23-Feb-19 19:00:00,2.75,13.933
1458,23-Feb-19 19:15:00,2.69,13.931
1459,23-Feb-19 19:30:00,2.63,13.932
1460,23-Feb-19 19:45:00,2.56,13.934
1461,23-Feb-19 20:00:00,2.56,13.934
1462,23-Feb-19 20:15:00,2.50,13.932
1463,23-Feb-19 20:30:00,2.44,13.934
1464,23-Feb-19 20:45:00,2.38,13.926
1465,23-Feb-19 21:00:00,2.38,13.929
1466,23-Feb-19 21:15:00,2.38,13.926
1467,23-Feb-19 21:30:00,2.38,13.923
1468,23-Feb-19 21:45:00,2.31,13.916
1469,23-Feb-19 22:00:00,2.38,13.914
1470,23-Feb-19 22:15:00,2.31,13.912
1471,23-Feb-19 22:30:00,2.25,13.908
1472,23-Feb-19 22:45:00,2.19,13.901
1473,23-Feb-19 23:00:00,2.19,13.903
1474,23-Feb-19 23:15:00,2.19,13.900
1475,23-Feb-19 23:30:00,2.13,13.894
1476,23-Feb-19 23:45:00,2.06,13.894
1477,24-Feb-19 00:00:00,2.06,13.886
1478,24-Feb-19 00:15:00,2.06,13.875
1479,24-Feb-19 00:30:00,2.00,13.871
1480,24-Feb-19 00:45:00,2.00,13.873
1481,24-Feb-19 01:00:00,1.94,13.872
1482,24-Feb-19 01:15:00,1.94,13.869
1483,24-Feb-19 01:30:00,1.88,13.867
1484,24-Feb-19 01:45:00,1.88,13.862
1485,24-Feb-19 02:00:00,1.81,13.852
1486,24-Feb-19 02:15:00,1.75,13.850
1487,24-Feb-19 02:30:00,1.69,13.843
1488,24-Feb-19 02:45:00,1.69,13.833
1489,24-Feb-19 03:00:00,1.69,13.828
1490,24-Feb-19 03:15:00,1.69,13.828
1491,24-Feb-19 03:30:00,1.69,13.824
1492,24-Feb-19 03:45:00,1.63,13.817
1493,24-Feb-19 04:00:00,1.63,13.812
1494,24-Feb-19 04:15:00,1.63,13.810
1495,24-Feb-19 04:30:00,1.63,13.808
1496,24-Feb-19 04:45:00,1.69,13.805
1497,24-Feb-19 05:00:00,1.69,13.799
1498,24-Feb-19 05:15:00,1.69,13.796
1499,24-Feb-19 05:30:00,1.69,13.791
1500,24-Feb-19 05:45:00,1.75,13.784
1501,24-Feb-19 06:00:00,1.81,13.775
1502,24-Feb-19 06:15:00,1.81,13.777
1503,24-Feb-19 06:30:00,1.81,13.774
1504,24-Feb-19 06:45:00,1.81,13.769
1505,24-Feb-19 07:00:00,1.81,13.769
1506,24-Feb-19 07:15:00,1.81,13.768
1507,24-Feb-19 07:30:00,1.94,13.766
1508,24-Feb-19 07:45:00,2.06,13.767
1509,24-Feb-19 08:00:00,2.25,13.760
1510,24-Feb-19 08:15:00,2.50,13.754
1511,24-Feb-19 08:30:00,2.75,13.754
1512,24-Feb-19 08:45:00,2.94,13.755
1513,24-Feb-19 09:00:00,3.13,13.745
1514,24-Feb-19 09:15:00,3.38,13.745
1515,24-Feb-19 09:30:00,3.56,13.745
1516,24-Feb-19 09:45:00,3.94,13.739
1517,24-Feb-19 10:00:00,4.50,13.733
1518,24-Feb-19 10:15:00,5.13,13.729
1519,24-Feb-19 10:30:00,6.44,13.726
1520,24-Feb-19 10:45:00,6.81,13.720
1521,24-Feb-19 11:00:00,7.75,13.719
1522,24-Feb-19 11:15:00,9.31,13.716
1523,24-Feb-19 11:30:00,10.19,13.714
1524,24-Feb-19 11:45:00,10.88,13.710
1525,24-Feb-19 12:00:00,10.75,13.708
1526,24-Feb-19 12:15:00,10.19,13.705
1527,24-Feb-19 12:30:00,9.81,13.704
1528,24-Feb-19 12:45:00,10.25,13.703
1529,24-Feb-19 13:00:00,11.19,13.700
1530,24-Feb-19 13:15:00,12.50,13.689
1531,24-Feb-19 13:30:00,13.94,13.684
1532,24-Feb-19 13:45:00,14.81,13.681
1533,24-Feb-19 14:00:00,15.19,13.688
1534,24-Feb-19 14:15:00,15.31,13.690
1535,24-Feb-19 14:30:00,15.63,13.696
1536,24-Feb-19 14:45:00,15.75,13.702
1537,24-Feb-19 15:00:00,15.81,13.701
1538,24-Feb-19 15:15:00,15.94,13.706
1539,24-Feb-19 15:30:00,16.19,13.707
1540,24-Feb-19 15:45:00,16.25,13.707
1541,24-Feb-19 16:00:00,16.13,13.713
1542,24-Feb-19 16:15:00,15.69,13.721
1543,24-Feb-19 16:30:00,15.06,13.738
1544,24-Feb-19 16:45:00,14.63,13.736
1545,24-Feb-19 17:00:00,14.00,13.730
1546,24-Feb-19 17:15:00,13.38,13.750
1547,24-Feb-19 17:30:00,12.69,13.752
1548,24-Feb-19 17:45:00,12.06,13.767
1549,24-Feb-19 18:00:00,11.38,13.772
1550,24-Feb-19 18:15:00,10.88,13.777
1551,24-Feb-19 18:30:00,10.38,13.778
1552,24-Feb-19 18:45:00,9.94,13.790
1553,24-Feb-19 19:00:00,9.50,13.791
1554,24-Feb-19 19:15:00,9.13,13.793
1555,24-Feb-19 19:30:00,8.75,13.796
1556,24-Feb-19 19:45:00,8.50,13.804
1557,24-Feb-19 20:00:00,8.25,13.803
1558,24-Feb-19 20:15:00,8.00,13.804
1559,24-Feb-19 20:30:00,7.69,13.801
1560,24-Feb-19 20:45:00,7.50,13.809
1561,24-Feb-19 21:00:00,7.31,13.800
1562,24-Feb-19 21:15:00,7.25,13.810
1563,24-Feb-19 21:30:00,7.06,13.802
1564,24-Feb-19 21:45:00,6.94,13.815
1565,24-Feb-19 22:00:00,6.75,13.816
1566,24-Feb-19 22:15:00,6.63,13.816
1567,24-Feb-19 22:30:00,6.44,13.811
1568,24-Feb-19 22:45:00,6.25,13.818
1569,24-Feb-19 23:00:00,6.13,13.821
1570,24-Feb-19 23:15:00,5.94,13.824
1571,24-Feb-19 23:30:00,5.75,13.816
1572,24-Feb-19 23:45:00,5.63,13.824
1573,25-Feb-19 00:00:00,5.50,13.827
1574,25-Feb-19 00:15:00,5.38,13.827
1575,25-Feb-19 00:30:00,5.25,13.833
1576,25-Feb-19 00:45:00,5.06,13.829
1577,25-Feb-19 01:00:00,4.94,13.834
1578,25-Feb-19 01:15:00,4.75,13.840
1579,25-Feb-19 01:30:00,4.63,13.834
1580,25-Feb-19 01:45:00,4.44,13.846
1581,25-Feb-19 02:00:00,4.31,13.842
1582,25-Feb-19 02:15:00,4.13,13.847
1583,25-Feb-19 02:30:00,4.00,13.853
1584,25-Feb-19 02:45:00,3.81,13.848
1585,25-Feb-19 03:00:00,3.69,13.845
1586,25-Feb-19 03:15:00,3.56,13.836
1587,25-Feb-19 03:30:00,3.38,13.848
1588,25-Feb-19 03:45:00,3.25,13.848
1589,25-Feb-19 04:00:00,3.13,13.854
1590,25-Feb-19 04:15:00,3.06,13.854
1591,25-Feb-19 04:30:00,2.94,13.860
1592,25-Feb-19 04:45:00,2.81,13.861
1593,25-Feb-19 05:00:00,2.75,13.869
1594,25-Feb-19 05:15:00,2.63,13.871
1595,25-Feb-19 05:30:00,2.50,13.876
1596,25-Feb-19 05:45:00,2.44,13.879
1597,25-Feb-19 06:00:00,2.38,13.887
1598,25-Feb-19 06:15:00,2.31,13.890
1599,25-Feb-19 06:30:00,2.19,13.890
1600,25-Feb-19 06:45:00,2.06,13.901
1601,25-Feb-19 07:00:00,2.00,13.904
1602,25-Feb-19 07:15:00,1.88,13.906
1603,25-Feb-19 07:30:00,1.88,13.914
1604,25-Feb-19 07:45:00,1.88,13.920
1605,25-Feb-19 08:00:00,1.88,13.925
1606,25-Feb-19 08:15:00,2.00,13.926
1607,25-Feb-19 08:30:00,2.19,13.935
1608,25-Feb-19 08:45:00,3.75,13.943
1609,25-Feb-19 09:00:00,5.88,13.949
1610,25-Feb-19 09:15:00,7.13,13.953
1611,25-Feb-19 09:30:00,7.56,13.959
1612,25-Feb-19 09:45:00,8.25,13.962
1613,25-Feb-19 10:00:00,8.88,13.965
1614,25-Feb-19 10:15:00,8.19,13.966
1615,25-Feb-19 10:30:00,8.31,13.970
1616,25-Feb-19 10:45:00,9.63,13.964
1617,25-Feb-19 11:00:00,10.25,13.973
1618,25-Feb-19 11:15:00,10.44,13.980
1619,25-Feb-19 11:30:00,10.88,13.977
1620,25-Feb-19 11:45:00,11.50,13.981
1621,25-Feb-19 12:00:00,11.25,13.987
1622,25-Feb-19 12:15:00,10.50,13.985
1623,25-Feb-19 12:30:00,9.63,13.982
1624,25-Feb-19 12:45:00,9.19,13.983
1625,25-Feb-19 13:00:00,9.00,13.982
1626,25-Feb-19 13:15:00,8.88,13.983
1627,25-Feb-19 13:30:00,8.94,13.983
1628,25-Feb-19 13:45:00,9.00,13.982
1629,25-Feb-19 14:00:00,9.25,13.984
1630,25-Feb-19 14:15:00,9.56,13.983
1631,25-Feb-19 14:30:00,9.81,13.982
1632,25-Feb-19 14:45:00,10.13,13.983
1633,25-Feb-19 15:00:00,10.19,13.986
1634,25-Feb-19 15:15:00,10.50,13.987
1635,25-Feb-19 15:30:00,10.81,13.987
1636,25-Feb-19 15:45:00,11.13,13.993
1637,25-Feb-19 16:00:00,11.06,13.997
1638,25-Feb-19 16:15:00,10.75,13.998
